,id,airline,date,location,rating,cabin,value,recommended,review,feeling
894,10895,United Airlines,20-Apr-14,USA,2,Economy,3,NO,"Our last series of flights (from the UK to the USA and also within the USA) were quite simply the worst travel experience we have had in over 30 years of being regular international and national travellers. Staff in the business class lounge were unhelpful badly informed and unfriendly. Flight was delayed and we were initially held sitting on board for several hours. Then had to de-board and a few hours later the flight was cancelled. We had to exit through the baggage hall. Despite having a lot of baggage and having already been assured we could leave our checked baggage with United staff one member of staff told us ""we won't look after this anybody can take it and it's not our responsibility and then decided to insist we take our bags out immediately. The hotel United put us in was dreadful. Put on a fight the following day. We used air miles to upgrade to business class: United's configuration of the new extra-slim business class seats is awful. 2x4x2. Paying business class and being stuck in the middle with no dividers between two people you don't know? Hardly classy treatment! Seats are so thin that anyone with broad shoulders will be very uncomfortable. One of the internal flights in the USA was so cold that everyone sat shivering in their overcoats. At every airport in the USA staff were at best ungracious and unfriendly. Everything was too much trouble for them. United has also downgraded its Silver status so that now you only get one free bag not two. It is very sad to see the appalling way that United Airlines' service has plummeted.",sad
895,10896,United Airlines,17-Apr-14,USA,9,Business,3,NO,FLL to EWR to SFO. UA1024 for the EWR leg firstly the pilot taxied too close to the corner and got stuck in snow. Solved that with a pull out and then the fun started. Pilot came on and said we are rerouted and he doesn't have enough fuel but that he is protesting with the tower. Over an hour later we are at a gate being fuelled. The gate agent refused to assist me in finding another route home since 2 hours had passed and I was certain I'd missed my connection in SFO. No hotel because they said the delay was due to weather not incompetence. The new customer focus they speak of is a facade. Flight was Feb 21. SFO has comfortable chairs but not to sleep on.,happy
896,10897,United Airlines,17-Apr-14,USA,2,Economy,4,NO,I'm currently sitting at the gate for my United flight at LAX. A gentleman came out of the gate off of a flight obviously in a hurry and quickly asked where the connecting flight for Newark was. The staff here looked at him like it was the most inconvenient question in the world. They closed the doors for the tarmac before all passengers were inside which left them outside knocking on the door. Not one member of the staff let them in so an airline customer opened the door which set off an alarm. Again the staff did nothing and let the alarm go off for minutes. Definitely not impressed not to mention every time the gal came over the loud speaker she sounded like se had no clue what was going on. She kept getting flights confused and putting out wrong information. I will make sure I don't fly with them again.,sad
897,10898,United Airlines,17-Apr-14,USA,7,Business,1,YES,2 flights Feb 14 and Feb 17 LAX-SFO both last about 1 hour. Check in was a breeze though the process within LAX domestic wing can be a bit testy. Full flight on both ways with only drinks service given on economy. No entertainment system just some random loop of Olympic commercial. Flight attendants are organized and accommodating. Storage was a bit tricky and always a pain since all pax are not checking luggage so it gets full leg room is quite cramped even though I'm only 5'8''. Landing was good and was out the airport within 10 minutes. first leg was delayed 1 hour due to late turn around of the plane pilots were very informative throughout. Flights used ancient 737 and 757 on this leg so it can get stuffy. It wasn't bad but wasn't spectacular either just something that will get you from point a to b without much fuss.,normal
898,10899,United Airlines,17-Apr-14,USA,6,Premium,1,NO,0 for 3! United Airlines failed to depart all of my flights this week on time by greater than an hour. Two of which were in excess of 2 hours. This resulted in my decision to cancel my last leg (which I was going to miss anyway) with them and drive 5 hours in the middle of the night to get to my destination. I didn't want to take the risk of staying overnight and not getting home. Apparently they don't have any concern for their customers and their timelines. Probably won't fly with them again.,normal
899,10900,United Airlines,16-Apr-14,USA,8,Economy,1,NO,PSP-Houston-Washington-Ottawa. Arrived 1 hour and 45 mins prior to departure. In PSP they had 3 flights (Denver San Fran and Houston) all leaving within 30 mins. They had 3 attendants each flight left without people who were left in line because of the counter delays. Staff were less than helpful. No organization no communication. We got to the gate with 5 mins to spare. On the Houston - Washington segment they arrived with time left on the inflight movie - so no one saw the ending. I will not use United again.,happy
900,10901,United Airlines,16-Apr-14,USA,1,Economy,1,NO,Really simple flight from Los Angeles CA to Newark NJ at 11.30pm then a connecting flight from Newark NJ to Boston MA (1.5 hrs buffer). Total time should have been 6-7 hours. Problems started in Los Angeles when the gate person told us that there was a mechanical problem on the plane. Many people had connecting flights and so a long line formed. One person was at the desk creating new boarding passes. For some reason it took him about 10 000 keystrokes to issue each pass. Two hours he issued a total of two boarding passes. The line became exceedingly long and then he called in a manager who whispered in his ear then left. Another associate came in talked to the associate at the counter and walked away. Flight arrives late and then I have to wait 7 hours for another flight to Boston. Total travel time ended up being over 17 hours. Horrible experience inept customer service.,sad
901,10902,United Airlines,16-Apr-14,USA,1,Economy,3,YES,"Flew FRA-EWR and IAD-FRA last week and I have to confess: flying United is like blind tasting every-flavor beans. Their website and mobile app are an atrocity then again the flights were absolutely fine. The 15+ years old B777s with refurbished 3-3-3 cabins are way more spacious than many of the newer planes though 31"" seat pitch in coach feels borderline cramped. IFE screens are tiny but the AVOD selection is downright impressive. Unlike previous trips the staff were courteous attentive and efficient. Even the meals were rather delicious as far as airline food goes. There was plenty of drinks throughout the flight frequent updates from the crew and we even cut down a 40min delay to an on-time arrival to FRA - altogether an enjoyable travel experience.",sad
902,10903,United Airlines,15-Apr-14,USA,1,Economy,1,NO,YWG-ORD-FLL-ORD-YWG. Check seemed more complicated than other carriers but did manage to figure it out. Left YWG on-time. Arrived into ORD more or less on time. Had 50 minutes to get to next gate which was miles away. Got to the gate with about 10 minutes to spare. 4/7 of my group members got seats. Three were put up in a hotel for the afternoon and the closest United could get them to FLL the same day was to fly to MEM. They arrived in MEM only having to drive 13 hours to get to FLL. They were fairly compensated that was the only good part of the outbound trip. On the way back check in was a breeze as it was deserted. Ended up getting to the gate with about 2 hours to spare. Plane was delayed about 25 minutes aggravating but didn't lose any sleep over it. Got into ORD a couple minutes late. My connection to YWG was supposed to be 40 minutes but our plane which was coming in from SAV was 4.5 hours late leaving thus delaying us 4.5 hours. I was insulted as we only received a $7 voucher. The only shop that was open was a McDonald's which was in the American Airlines terminal which was miles away. Winnipeggers don't have much choice in air travel but I will do my best to avoid United in the future.,sad
903,10904,United Airlines,15-Apr-14,USA,2,Economy,1,NO,LAX-JFK EWR-LAX. Pros: two helpful ground agents and warm friendly lounge staff at LAX. Decent IFE and comfortable seat for the 5 hour flight. Cons: Too many to mention but mainly staff attitude about everything. Even the simplest task is completed with a sigh and a roll of the eyes. I've never experienced boarding a flight before while the crew talked amongst themselves and literally ignored passengers boarding - not even a request to show boarding passes. I've honestly never been tested with such consistent disdain by employees of a company to which I'm paying a considerable chunk of money. It got to the point where I just smiled to myself with amusement at their unprofessional and frankly useless and unhelpful manner. I only flew UA as a code share with AirNZ but can honestly say I will never ever waste my time or money again.,sad
904,10905,United Airlines,15-Apr-14,UK,1,Economy,1,NO,"This review relates to a 5 flight itinerary booked with United. Other than flight segment 3 which was with Lufthansa from Barcelona (BCN) to Munich (MUC) the other 4 flights were with United Airlines. The problem started when United had a schedule change which did not allow us a legal connection in Newark (EWR) on the outbound flight to Barcelona (BCN). We received an e-mail from United informing us of a change in time to an earlier flight from Phoenix (PHX) to Newark (EWR) allowing us a legal connection for our flight. This in itself was a bit annoying since we went from an original connection time of one hour to a four hour connection. Unfortunately we ""accepted"" the change on-line which was the first error on our part. The day prior to departing from Phoenix we received the usual message telling us we could print our boarding passes. This worked fine until we checked the boarding passes only to find out there was no longer the priority boarding we had booked and paid for. This resulted in spending over an hour on the phone to United. As it turned out with every segment flown with United it was necessary to go through the whole process of having them reprint boarding passes which showed the priority boarding and then only after we had provided them with proof this had been purchased. As for the flights themselves? The usual experience of dealing with disinterested flight attendants barely edible food and the fact as I was told ""United no longer offers special meals (eg: low cholesterol or diabetic) but does provide a kosher meal for its Jewish and Muslim passengers and a beef free meal for its Sikh passengers. So all in all the poor service of United Airlines appears to be the norm more and more these days rather than the exception which really is a problem for the UA's promise that we are ""flying the friendly skies"".",sad
905,10906,United Airlines,14-Apr-14,USA,1,Economy,1,NO,"My sister wife and I travelled Heathrow to Chicago to Denver and onto Minot ND. Booked meals asked for veggie for me on the first flight. Lousy onboard service Chicago chaotic. Flight on small jet to Minot was excellent. return was via Washington. Lousy flight uncomfortable seats on United tight for me at 6'3"" on board attendants no patience. Food again on return was unplanned.",sad
906,10907,United Airlines,12-Apr-14,USA,8,Premium,1,NO,"Planned a vacation to Australia and New Zealand over a year ago! Left EWR on Jan 22 for SFO flight was delayed almost 2 hours (waited about 40 mins to take off) most of the delay was caused by a mechanical problem. Pilot apologized for problem saw mechanic going back and forth down aisle. Had a connecting flight to Sydney with 1.5 hr layover. Notified flight attendant about connection and pilot contacted United to let them know that there were a number of people on the flight connecting to Sydney. Was told plane was taking off ""on time"" Got into SFO in enough time to make connection but sat on tarmac for 20 mins. waiting for gate. No gate agent no transportation - just run. Got to gate at 10.42 doors closed at 10.40. United's response - tough. One flight a day to Sydney. Customer service said EWR flight was delayed due to weather (untrue) therefore no compensation. Was upgraded to First class for following days flight. One hour before departure United takes away our first class tickets and gives seats to United employees (saw the badge) - unbelievable! Don't want to bore you with the return flights but suffice it to say had to spend two nights in SFO of course no compensation.",happy
907,10908,United Airlines,12-Apr-14,UK,9,Economy,5,NO,I flew United on domestic US flights 3 times in last month and I am very disappointed by their customer care. They haven't informed passengers that due to delays their connection flight (on the same flight number as from Portland to Las Vegas through San Francisco) would be missed - they knew that before boarding the first plane. Secondly they ignored passengers who had to sleep at San Francisco airport on the floor having all restaurants and half of restrooms closed. When coming back from US to Poland (3 flights - 17 hours) I couldn't check an additional bag (as I should have Star Alliance Silver status) informing me that these were Lufthansa regulations and they have their own united and they don't care or I will have to pay 200$. I was forced to check the carry-on luggage as they found they had no free space onboard. Of course my hand luggage was an appropriate size. I am very disappointed and will do my best not to use United Airlines again.,happy
908,10909,United Airlines,11-Apr-14,Australia,1,Economy,1,YES,I was very pleased with the service I received on United during the recent bout of nasty weather. I left Charlotte going to Chicago and then onto Duluth MN. My Charlotte-Chicago flight was cancelled due to the weather and the agent here in Charlotte handled things quite professionally. The same held true in O'Hare when flying back to Charlotte. It was snowing pretty hard in Chicago and a number of flights were already cancelled. I asked to be rebooked on an earlier flight that was scheduled to go out. Again the agent handled things quite well. I wish all carriers had airport staff as professional as those at United.,sad
909,10910,United Airlines,9-Apr-14,USA,9,Economy,1,YES,We just finished a trip to Belize from Edmonton Canada. This was our first time using a US airline. We flew with United and we were pleasantly surprised. Our only real issue was that the TV's were not available.,happy
910,10911,United Airlines,8-Apr-14,USA,1,Economy,4,NO,Flight from HNL to Denver has been sitting at gate for 2 hrs and no information given other than cargo door problem. I quit flying United several years ago but booked this flight due to price. Never again. Will now miss my connecting flight to DSM. Will not make this mistake using this airline again. On flight over to HNL the entertainment system did not work.,sad
911,10912,United Airlines,7-Apr-14,USA,3,Economy,1,NO,Worst airline I have ever been on. So far UAL has cancelled 3 flights from EWR to BOS with the excuses being weather crew and now mechanical. That's 3 separate planes. Seats in economy are tight with virtually no movement. I'll never fly them again.,sad
912,10913,United Airlines,7-Apr-14,USA,1,Economy,2,NO,Arrived Tullamarine (Melbourne Australia) for long planned family holiday to USA. Informed flight cancelled and next flight was two days away! No apology no explanation. Flights through to LA and then to New York uneventful. Flight home from JFK - baggage issues plane delayed on tarmac for close to two hours no amenities from staff water etc. LA connection end then delayed by non appearing traveller. Flight to Sydney diverted to Brisbane due to low fuel missed connecting flights and luggage 'lost' (arrived 11pm four days later). United never again.,sad
913,10914,United Airlines,3-Apr-14,Canada,6,Economy,1,YES,GLA-EWR-MCO return. Transatlantic flights were pretty decent considering they were on a 757-200. The staff were friendly enough and the food both ways was fine either chicken beef or veggie option soft drinks free pay for alcohol. Flights in the US were OK with more legroom than the transatlantic flights and both were pretty much on time. Overall a decent enough product if you don't set your expectations too high and with United flying direct to the US from Glasgow I would use them again for the convenience of not flying via London or Amsterdam.,normal
914,10915,United Airlines,3-Apr-14,USA,1,Economy,3,YES,YOW-ORD-HNL-LIH and return HNL-ORD-YOW. We were lucky to have a great inflight crew both ways. Perhaps the inflight crew was in a great mood going to Hawaii and as well maybe a very relaxed crew returning home. Goes to show you what a difference in a great attitude makes. The passengers were also very co-operative. We did leave Chicago 3 hours late. We had to finally switch planes. Good thing that the replacement plane had the same seat configuration which avoided a lot of chaos. Wish all my flights were as positive as this one.,sad
915,10916,United Airlines,2-Apr-14,USA,1,Economy,4,NO,Worst airline and worst customer service anyone can ever imagine. 4 hour delay on the plane then cancellation next morning again 4 hour delay while sitting on the plane and then cancellation. 3rd day waiting for an hour to get my luggage checked in when there were only 3 people in front of me. Staff had no idea. This was from Regina to Denver. By the time we were done with staff we were already late for boarding.,sad
916,10917,United Airlines,2-Apr-14,USA,1,Economy,3,YES,Just returned from a 3 week trip LHR-ORD-SEA returned ACV-SFO-LHR much better flight with united then previous flights in 2013. Inflight entertainment much improved food pretty much the same flew economy plus cabin free alcohol outbound but alcohol charged on the inbound flights. Far greater than Virgin Atlantic will fly United again when I travel in two months.,sad
917,10918,United Airlines,2-Apr-14,USA,5,Economy,1,NO,Just flew United to Honolulu from Canada. Worst possible flight from Chicago. No entertainment no WiFi and absolutely no food or snacks were given. Mechanical issue delayed us for 2 hrs. Will never fly United again.,normal
918,10919,United Airlines,1-Apr-14,USA,1,Premium,1,NO,My husband's father passed away 2 days ago. We scrambled to get him on a flight that wasn't too terribly expensive and would get him there in an expeditious manner. He flew from LAX to SFO. The plane he was supposed to be on in SFO had mechanical difficulties. They brought in another plane from Vegas. This second plane had problems as well. It took an additional 5.5 hours for him to get on his way to his family.,sad
919,10920,United Airlines,1-Apr-14,UK,1,First Class,4,YES,Flew LAX-SFO-ORD-LAX last week in First. Had a really enjoyable service and even with a 45 minute weather delay due to incoming aircraft off the east coast still arrived in O'Hare relatively punctual. Outbound aircraft was the 737-900 with Boeing Sky Interior - which is very calming for a 4.5 hour flight. The only drawback was it was so new that the IFE hadn't been installed yet (not a deal-breaker as I normally read/work). Return aircraft 757-200 International config with on-demand. The best part of the trip were the crew. Both directions they were attentive and intuitive. They learned my drink order upon getting settled in and never had to ask again (with repeated re-fills). Menus have been upgraded and for a domestic First it was a great experience and worth the ticket.,sad
920,10921,United Airlines,1-Apr-14,USA,7,Business,1,NO,Delay of 4 hours then cancellation with another 4 hour wait for customer service on scheduled flight from SFO to HNL is totally unforgivable and there were no weather issues involved. Date of travel was to be 18 Jan 2014 and rebooked on 19 Jan 2014. Definitely cannot recommend United ever again.,normal
921,10922,United Airlines,1-Apr-14,Singapore,1,Premium,3,NO,Took several flights in the last couple of months from EWR-HKG ORD-HKG NRT-EWR. The only positive item is inflight entertainment on the 777. Food: first meal - barely edible snack: unedible (half frozen sandwich) third meal: terrible. Now United have started charging for wine on such flights which last year didn't. Staff: terrible: I was given terrible attitude by a flight attendant didn't respond to several attendant calls for a long time. There are several airlines doing such routes all of them providing far better service than United.,sad
922,10923,United Airlines,1-Apr-14,USA,1,First Class,1,NO,Flew from HKG-ORD and ORD to IAD. I had very low expectations on United. Surprisingly HKG-ORD ultra long haul flight has excellent service. Probably this is because the flight is staffed by Hong Kong-based crews. The 777-200ER aircraft has decent AVOD. Food is average but the crews offer multiple drink runs throughout the flight. ORD to IAD domestic flight is normal US standard. Only drink is served. PTV is useless unless you pay to watch Direct TV. Service by cabin crew very average. The experience is 4 star for the international flight and I would not hesitate to fly United if Hong Kong crews serve the flight.,sad
923,10924,United Airlines,28-Mar-14,USA,4,Economy,4,NO,My pregnant wife and I had to fly to Maryland from Hawaii. As we were leaving for the airport I get a notification that the plane was experiencing mechanical issues and the flight was delayed. I contacted them and discussed how our delay was going to affect our connecting flight in San Francisco. I was told it would not be an issue. Upon arrival in San Francisco I learned that was not the case. I was told we had to wait a few hours and was going to Houston where I would be connected to Baltimore. We arrived in Houston and was greeted by another rude employee telling us the delay caused us to miss the connector to Baltimore and would get us a later flight putting us in Baltimore around 10pm and that was our only option. I walked outside to get some air and saw a supervisor at the ticket counter. I explained the story to her she offered to get on a flight that would put us in DC. On our arrival we learned that after what was to be a 12-13 hour flight that turned into a twenty something hour flight zig zagging across country. United did not have our luggage and it was sitting in an airport in New Jersey.,normal
924,10925,United Airlines,28-Mar-14,New Zealand,2,Economy,1,NO,Flight from Houston to SLC on 2/1/2014 a family of six including a 6 year old 4 year old and twin 2 year olds. When we checked in at the gate the gentleman at the gate was very short and rude and bluntly stated that we had not reserved our seating online as required when actually we had several months in advance. He took our tickets and forced us to stand by and wait for everyone else to board the plane every time we tried to ask him any questions he completely ignored and avoided us. After everyone else was on board he shoved some tickets at us and sent us on the plane with 4 small kids and 2 car seats. We were scattered throughout the plane. Fortunately the staff on the plane were accommodating enough to rearrange seating a little in order to get my husband or I as close as possible to our kids but we were still very separated. We also found out that several other families were separated on the plane as well. The entire flight was very stressful and unnerving and after this experience I will never fly with United again based on the treatment of the man at the gate. I would not recommend United Airlines to any families as none of our flights were accommodating to young families with kids and car seats as most airlines are.,sad
925,10926,United Airlines,28-Mar-14,USA,1,Economy,2,NO,Lost bags delayed flights lack of communication wrong allocation of seats (such as row 50 in an airline that only has 46 rows) and rude staff have made my collective experience with United Airlines a negative one. To give them 1 star for each of these categories is a stretch. I wish I had read the reviews before booking so many flights with them as it seems that the rest of their previous customers are just as satisfied as I. Literally days wasted in airports and kilometres walked trying to get answers from staff who clearly are in the wrong line of work given their communication skills. Never again.,sad
926,10927,United Airlines,27-Mar-14,USA,1,First Class,1,NO,"DEN-LHR on Christmas Eve. No food service for 50% of Economy class cabin as crew claimed that ground staff forgot to load enough food for all passengers in this class due to ""holiday mood"". When complained to crew they said it is unfortunate and can send letter to head office if dis-satisfied with service. Last time to fly with UA.",sad
927,10928,United Airlines,27-Mar-14,USA,2,Economy,1,NO,Newark to Hong Kong in Economy Plus. The flight left early and arrived late which made for a 16.5 hour flight. It was a very smooth flight and the fasten seatbelt sign was turned off 2 hours after take-off. I asked for a glass of red wine and was told that United began charging $7.99 a glass on flights across the Pacific Ocean on Jan 1 2014. No hot towels were provided. The meal came with plastic tableware. The individual in-flight entertainment worked well on the 777-200. 2 hours before landing there were a couple of bumps and the fasten seatbelt sign was on for the remaining 2 hours of the flight. On a 16 hour flight it is nice to use the toilet to freshen up before landing. No toothbrush or socks were provided. I purchased the more expensive W ticket because I had an upgrade but the business/first section was full two weeks before departure.,sad
928,10929,United Airlines,27-Mar-14,USA,6,First Class,3,NO,I took United from Paris to Washington DC and then from DC to Richmond VA. The first flight was ok despite no communication or service from the crew. The second flight has one hour delay so far. Not very happy about flying with United. I won't recommend it.,normal
929,10930,United Airlines,26-Mar-14,USA,1,Business,2,NO,We flew from Newark to Panama City Panama. Flight arrived 30 mins late at 11pm. The flight was OK except for no entertainment as the paying entertainment was not worth it. No free food even that had to be paid for - we didn't. Pilots were pretty uncommunicative and the cabin crew indifferent. The seats are real torture too narrow hard and poor legroom combine to make 5 hours feel like forever!,sad
930,10931,United Airlines,25-Mar-14,Canada,2,Economy,1,YES,ORD-FLL on 18 January. Paid for upgrade to 1st class as a birthday treat! Very helpful staff at ORD to assist with check-in. As a Star Alliance Gold with A3 following security checks I was able to use the Club Lounge facilities. Being morning items for a continental type breakfast were available. The lounge was however very busy. The flight boarded on time and departed 30 minutes late due to airport operational issues at FLL. (out of&nbsp; the control of UA) Orders for breakfast were taken prior to departure (2 choices) and delivered in a friendly way while en-route. The aircraft B737-800 appeared new the cabin was clean and comfortable. In spite of the late departure the flight arrived in FLL around 5 minutes late.,sad
931,10932,United Airlines,24-Mar-14,USA,1,Economy,1,NO,Flew Denver to Tokyo Flight left 2 hrs. late (mech) so we missed our connecting flight arrived 9 hrs late. On the way back they changed our seats at boarding and put us next to the bathroom got to hear the toilet flush and the door slam for 10 hours I'll never fly United again.,sad
932,10933,United Airlines,24-Mar-14,USA,1,Premium,1,YES,IAD to DEN. Economy class on a 757. On time for departure and arrival quite good service from attendants. Aircraft sported outdated overhead CRT for in flight entertainment and my audio jack didn't work correctly. Also no wifi or power outlets. Seats comfy but a little small. Had to pay 9 dollars for a large snack which is too much frankly. Fine for the low fare I got but not much else.,sad
933,10934,United Airlines,24-Mar-14,Ireland,4,Economy,1,NO,We flew to Geneva from ABQ on 1/16 - 1/26. Flight UA5176 UA907 UA975Y UA783Y. To start we had a 5 hr delay and our party of 6 had to be split up and re-routed to reach our overseas destination (this was not due to weather). United offered us a measly 7$ credit that was only usable in one airport for food. It didn't even cover a meal. When we finally were on our way there were further delays (once again not weather) and upon arrival our party was split and we had to pt double to take the shuttle separately to our hotel. Very frustrating trip with United!,normal
934,10935,United Airlines,22-Mar-14,USA,2,Economy,1,NO,IAH to CVG: Crowded dirty late with poor customer service from distracted personnel. They act like they simply don't care. If you enjoy riding Greyhound Bus Lines and want to have that same experience in the air fly United.,sad
935,10936,United Airlines,19-Mar-14,USA,1,Business,2,NO,I purchased first class tickets hoping to make the experience a little better it didn't help. The food on the flight is horrible. You get a snack box which consists of a couple of crackers some cheese spread a fig cookie and some kind of cranberry bar. That is not first class service to me. To make matters worse my bags were lost. It would have taken them two hours to drive it to me instead they had to fly it back then ship it to the correct place. This took about 24 hours when it should have taken 2. To make matters even worse on the flight home my bags didn't make it again. I was told they got put on the later flight. I won't be flying United anymore.,sad
936,10937,United Airlines,19-Mar-14,Thailand,7,Business,3,YES,I personally have had few problems with them over the last several months. Recently did DEN-SFO-HNL and back. All flights on time and with early arrivals DEN-SFO segments with newer aircraft with PTVs. The SFO-HNL segments were on the oldest 777 I have ever seen - no food no entertainment nothing for 5 hours is not really acceptable. Crews smiled on all segments and actually seemed happy to be at work which is a change. Ground staff at SFO were also helpful.,normal
937,10938,United Airlines,19-Mar-14,Thailand,6,Economy,3,NO,Flew United 261 LAX to Orlando Economy Plus. No music no movie (not even plug for headset) only ability to purchase wifi for $9.99. Remodelled seats with less padding.,normal
938,10939,United Airlines,19-Mar-14,UK,1,Economy,5,NO,Beijing to Chicago leg of world trip. Completely full flight seats are ridiculously tight all around even for a slender person toilets a mess service dismal - did not respond to 3 different customer call buttons for over 45 minutes. Arrived safely and on time. No more long haul flights on United as Singapore is the winner for economy class.,sad
939,10940,United Airlines,19-Mar-14,Thailand,1,Economy,3,NO,With our flight leaving Jan 6 and no seat assignments we went to the airport the night of the 5th and stood in line for 2 hrs waiting to see a ticket agent. A very nice agent was able to secure seats on our flight. Same thing on the way back. Again in San Francisco no seat assignment. 33 people had to stand in line at the gate and have boarding passes re-issued with their seat assignments. Then people in group 4 and 5 had to go back to the gate counter to check our bags because of limited overhead storage. Two things in closing. Expect a big headache if flying out of S/F and I will try to find any other airline before I fly United.,sad
940,10941,United Airlines,19-Mar-14,Thailand,1,Economy,3,NO,"San Francisco to Seattle return four weeks later in First Class. Cabin Crew were wonderful and free drinks including alcohol but for a two hour flight in First Class no food was offered but a bag of crisps not really acceptable. But what lets this airline down and why I will never fly with them again is the rudeness and incompetence of their ground crew. Checking in at Seattle there was a problem with our reservation even though we had a confirmation booking. We were referred to a very rude female attendant who informed us that we would have to telephone Air New Zealand to solve the problem. We had no USA coins to make a phone call yet she said to us ""I have a big queue of people to deal with I cannot help you"". If this is how United treat their First Class Passengers I would hate to be a passenger in Coach! Never again with United!",sad
941,10942,United Airlines,19-Mar-14,Thailand,1,Economy,3,NO,Ticket from London to San Jose with connecting flight in Chicago overall quite disappointing. Food and the entertainment system were only available for purchase (flight length: 6 hour). Staff was extremely impolite and non competent: we ask to have information regarding connecting flight procedures and most of the indication received were not correct: they reassure us that our luggage was already checked in therefore no need to check in again once in US. As soon as we landed we discover that indeed we HAD to go through custom with our luggage and therefore check in again. They reassured us that there would have been someone to come to pick us up at the plane in order to help as with the connecting flight procedure. No one came to pick us up at arrival but the United counter outside custom was left unattended / empty for at least 15 minutes (which result in us missing the connecting flight).,sad
942,10943,United Airlines,18-Mar-14,Canada,1,Economy,2,YES,Melbourne to San Francisco. United are phasing out the 747 and replacing it with the newer 777. The main issues I had was with the seat width with no where to put your arms without rubbing the passenger sitting next to you. On a 14 hour flight it is quite stressful having someone invade your personal space. The foods service was also very ordinary and basic in comparison to other airlines offering e.g. Qantas. Unfortunately United offers the fastest and most direct routes to Australia from San Francisco when compared to the other carriers I.e.Qantas Virgin Australia. Flight Attendants are attentive and work hard. The actual inflight experience needs to improve. Headset jack in seat was broken but had my own entertainment from my iPad.,sad
943,10944,United Airlines,18-Mar-14,UK,7,Premium,5,NO,I flew from New Orleans to Sao Paulo with connecting flight from Chicago to Sao Paulo. I had no room to put overnight bag in overhead bin and was told to find a place or go check baggage. The food was horrible. My seat didn't recline and asked for help and attendant didn't return. Will never fly United again and will not recommend them.,normal
944,10945,United Airlines,18-Mar-14,USA,1,Economy,1,NO,My flight from Houston to Kansas City was scheduled at 11.20 am. The scheduled arriving time of the incoming aircraft from Monterray was 11.33 and arrived at 11.31. How to keep the schedule keeping in mind that a change of aircraft from international to domestic flight takes approx. one hour? It demonstrates that arriving on time by flying United is pure luck. And of course no announcement in advance. The information at the airport was awaiting incoming aircraft.,sad
945,10946,United Airlines,17-Mar-14,USA,3,Economy,3,YES,MAN-EWR-MAN. Premium economy out and regular back. First experience with United and also first time transatlantic on a narrow body. Seats were fine legroom in economy plus a bonus but other than that no benefits over standard economy. Staff pleasant flights on time and seats reasonably comfortable. Food was very good as was seat back entertainment. Only minor issue was the need to keep carry on under seats due to overheads being full. Would recommend and certainly use again. Point to point beats wasting time in transit.,sad
946,10947,United Airlines,17-Mar-14,USA,2,Premium,3,NO,Arrived at the airport an hour early as expected and the flight was oversold. The agent refused to check us in or check my bags great reception for a family of 3 first class passengers as she said we weren't there 1.5 hours beforehand. Gate agent stalled until the flight departed and continued to say she was having trouble entering passports until all the connections had left and could only rebook the next day.,sad
947,10948,United Airlines,17-Mar-14,UK,2,Economy,4,NO,"I make a round trip flight from the west coast to Japan every 3 months. Usually fly with Korean or Hawaiian. This time because the price was a little less. I flew on United/ANA. The people staff were friendly but the space in the cabin was by far tighter than any of the other carriers that we have used over the last year. When you are on a 12-15 hour flight it makes a big difference. Space - not acceptable baggage allowance - not acceptable food - barely acceptable. Total: chose a different carrier (unless you are 5'2"" or less and saving $50 is the only consideration).",sad
948,10949,United Airlines,17-Mar-14,USA,1,Economy,2,NO,San Francisco to Tokyo. The entertainment system did not work for first couple of hours. The distance between the seats is terrible (on the way back I used ANA the distance is much-much bigger). All lavatories were dirty and smelt. For the broken entertainment system they told us to go to their site and apply for some kind of reward. A month later and nothing. No more United!,sad
949,10950,United Airlines,17-Mar-14,USA,2,Economy,5,NO,Stockholm - Newark - Las Vegas - Chicago - London. Like many others I got stuck in Newark due to the weather problems which I guess is out of United's control. However throughout the process of finding a new flight I felt like all ground staff just wanted to get rid of me. Never did they express any type of sympathy for my stressful situation. On the way back United did not manage to check me in on a connecting flight with a Star Alliance partner (so much for the seamless experience). They did not offer any real help to solve the problem either and just referred me to my travel agency. Later I learned that it was actually United themselves that had caused the problem when rebooking my outbound flight without updating the all legs of the journey! The actual flight experience was not that great poor food old planes poor entertainment systems grumpy ladies serving drinks etc.,sad
950,10951,United Airlines,17-Mar-14,Canada,5,First Class,2,YES,UA 1065 EWR-MEX. I scored a last minute upgrade which made the trip very enjoyable. The Business service was quite good. Only fault is catering doesn't match their printed menus. I would've preferred the pasta but there are only two pasta entrees from catering so I had the fish. It was decent. Flight crew extraordinarily friendly.,normal
